	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
vilain	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
mérite	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
vigoureux	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
répond	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
mêlé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
polixène	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
éblouissant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
redouble	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
rien	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
élevé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
marchand	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
marin	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
pénétré	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
puissé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
raisonne	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
ramassé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
éventé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
évaporé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
pu	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
mercenaire	0.0	0.005208333333333333	0.0	0.003472222222222222	0.0	0.9947916666666663	0.0027548209366391185	-0.005208333333333333	0.013695190768645425	-0.0656055422233752	-0.010242927629570329	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.16532717357796045	-0.3539583333333333	-0.3539583333333334
rampant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
militaire	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
miraculeux	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
étonne	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
moite	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
moitié	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
reconnoître	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
étois	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
étoilé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
mondain	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
prédominant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
reconquis	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
précis	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
monté	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
prude	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
mëme	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
presqu	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
rhodien	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
ridé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
plutôt	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
pardonnera	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
ployant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
transi	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
sortant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
terrestre	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
songe	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
parti	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
particulier	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
sis	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
transparent	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
patient	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
ombrageux	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
trapu	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
travaillant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
traînant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
paré	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
seulet	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
osa	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
tendu	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
osois	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
tels	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
sot	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
souviens	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
tantlui	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
sp2cieux	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
spitridate	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
paroître	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
table	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
sérieux	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
paix	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
surtout	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
parais	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666663	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333332	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
parlé	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
pardonnable	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
triomphal	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
serpentin	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666664	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
viendra	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
sachant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
satisfaisant	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666666	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.3539583333333333	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
satisfaire	0.0	0.005208333333333333	0.0	0.001736111111111111	0.0	0.9947916666666665	0.0013774104683195593	-0.005208333333333333	0.013695190768645425	-0.06504883361439003	-0.00869128318934879	-0.35395833333333326	-0.3539583333333333	-0.3539583333333333	-0.1774721862401311	-0.3539583333333333	-0.15928772772682848	-0.3539583333333333	-0.3539583333333334
