	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
recueillir	0.08	0.03125	0.026666666666666665	0.010416666666666666	0.9200000000000002	0.96875	0.013774104683195591	0.04875	0.07729433251834074	0.21756822419281485	0.2114185676978347	-0.0009750720891795288	0.003265224637294709	-0.39979166648906667	-0.04071406364595931	-0.39979166637604846	-0.03566288872727641	-0.3997916666585992	-0.08113734485374702
reprendre	0.34	0.2916666666666667	0.13999999999999999	0.13194444444444442	0.66	0.7083333333333333	0.13360881542699724	0.04833333333333334	0.06477446574699111	0.21578132105502495	0.2052564561117483	-0.000799420649154229	0.001156847024220791	-0.39979166658579524	-0.12317425474774041	-0.39979166654621306	-0.08625962939352011	-0.39979166665875143	-0.08358895980404157
justifier	0.34	0.2916666666666667	0.14	0.125	0.66	0.7083333333333333	0.128099173553719	0.04833333333333334	0.06477446574699111	0.21729564574806726	0.2096049987414556	-0.000799420649154229	0.001156847024220791	-0.39979166658579524	-0.12317425474774041	-0.3997916665395212	-0.0727353824412118	-0.39979166665875143	-0.08358895980404157
distinguer	0.1	0.052083333333333336	0.033333333333333326	0.024305555555555552	0.9	0.9479166666666667	0.026170798898071623	0.04791666666666667	0.07505237227792712	0.21599332651205086	0.20639493259069353	-0.0006237692091289743	0.0033764755563089645	-0.39979166653346665	-0.059456714599514626	-0.39979166651097836	-0.0688333158583585	-0.39979166665860116	-0.08107634230744587
croître	0.36	0.3125	0.15333333333333335	0.1579861111111111	0.6399999999999999	0.6875	0.15702479338842973	0.04749999999999999	0.06311691526451696	0.21301010686675756	0.19739231590279654	-0.00044811776910367446	0.0012601097377365582	-0.39979166658674664	-0.12577441976596837	-0.39979166655648724	-0.10857156178639554	-0.3997916666587587	-0.08354350751864836
ouvrer	0.36	0.3125	0.14666666666666667	0.14236111111111108	0.6399999999999999	0.6875	0.1432506887052342	0.04749999999999999	0.06311691526451696	0.2149635857207821	0.20290409119530703	-0.00044811776910367446	0.0012601097377365582	-0.39979166658674664	-0.12577441976596837	-0.39979166654971054	-0.09346467953209964	-0.3997916666587587	-0.08354350751864836
célébrer	0.12	0.07291666666666667	0.04	0.03819444444444444	0.8799999999999999	0.9270833333333333	0.03856749311294766	0.047083333333333324	0.07288698931913767	0.2144184288312869	0.2014620796697071	-0.00027246632907832954	0.003489993600738959	-0.3997916665524952	-0.07363847003012458	-0.3997916665477774	-0.09520510760191359	-0.39979166665860316	-0.08101317685967013
découvrir	0.5	0.453125	0.2133333333333333	0.2309027777777778	0.5	0.546875	0.2272727272727273	0.046875	0.05792143702014296	0.2101934629376989	0.19002007571900667	-0.00018464060906565535	-2.440747037289054e-06	-0.39979166659011495	-0.13552271443727337	-0.3997916665617819	-0.12285763703528996	-0.39979166665889987	-0.08508486723606734
tant	0.14	0.09375	0.05333333333333333	0.03993055555555556	0.8599999999999999	0.9062499999999999	0.04269972451790634	0.04625000000000001	0.07079432412013448	0.2169473510686675	0.2092345411649738	7.883655097231518e-05	0.0036058487866427874	-0.39979166656306664	-0.08473227497286334	-0.3997916665150398	-0.058949986492128015	-0.39979166665860527	-0.08094776690052341
ont	0.3	0.2552083333333333	0.16	0.10416666666666664	0.7	0.7447916666666665	0.11570247933884296	0.044791666666666674	0.062248772563165425	0.22619987494315594	0.23510843801499537	0.0006936165910609825	0.0027891695636145172	-0.3997916665851156	-0.12190389367848026	-0.39979166649229575	0.013886751470535086	-0.39979166665868265	-0.08200750014285618
inquiéter	0.18	0.13541666666666666	0.06666666666666665	0.05381944444444445	0.8199999999999998	0.8645833333333333	0.05647382920110192	0.044583333333333336	0.06681296417245244	0.21682620509322412	0.2087607019767947	0.000781442311073563	0.003844865365991228	-0.39979166657445125	-0.10094042617139065	-0.399791666526045	-0.06453358178786905	-0.3997916666586098	-0.0808098679828495
effaroucher	0.06	0.015625	0.02	0.005208333333333333	0.94	0.984375	0.008264462809917356	0.044375	0.07233936946358022	0.21725021600727598	0.21046986886339392	0.0008692680310862372	0.004777788172956389	-0.39979166640026664	-0.03575219116512118	-0.39979166623073936	-0.03839793005092329	-0.3997916666585547	-0.07976613075865513
eût	0.06	0.015625	0.02	0.005208333333333333	0.9400000000000002	0.9843749999999998	0.008264462809917356	0.044375	0.07233936946358022	0.21725021600727598	0.21046986886339392	0.0008692680310864245	0.004777788172956588	-0.39979166640026664	-0.03575219116512118	-0.39979166623073936	-0.03839793005092329	-0.3997916666585547	-0.07976613075865502
vouer	0.06	0.015625	0.026666666666666665	0.005208333333333333	0.9400000000000001	0.9843749999999999	0.009641873278236915	0.044375	0.07233936946358022	0.21870396771259656	0.21503519468255797	0.0008692680310863309	0.004777788172956389	-0.39979166640026664	-0.03575219116512118	-0.3997916660854303	-0.010465961333807616	-0.3997916666585547	-0.07976613075865513
diminuer	0.06	0.015625	0.02	0.005208333333333333	0.94	0.9843749999999998	0.008264462809917356	0.044375	0.07233936946358022	0.21725021600727598	0.21046986886339392	0.0008692680310863309	0.004777788172956588	-0.39979166640026664	-0.03575219116512118	-0.39979166623073936	-0.03839793005092329	-0.3997916666585547	-0.07976613075865502
quereller	0.06	0.015625	0.02	0.005208333333333333	0.94	0.9843749999999998	0.008264462809917356	0.044375	0.07233936946358022	0.21725021600727598	0.21046986886339392	0.0008692680310863309	0.004777788172956588	-0.39979166640026664	-0.03575219116512118	-0.39979166623073936	-0.03839793005092329	-0.3997916666585547	-0.07976613075865502
déposer	0.06	0.015625	0.02	0.005208333333333333	0.94	0.9843749999999999	0.008264462809917356	0.044375	0.07233936946358022	0.21725021600727598	0.21046986886339392	0.0008692680310862823	0.004777788172956389	-0.39979166640026664	-0.03575219116512118	-0.39979166623073936	-0.03839793005092329	-0.3997916666585547	-0.07976613075865513
étranger	0.08	0.036458333333333336	0.026666666666666665	0.012152777777777776	0.9200000000000002	0.9635416666666667	0.015151515151515152	0.043541666666666666	0.07015041334719663	0.2171896430195543	0.21021679407003677	0.0012205709111369305	0.0049031902725672205	-0.3997916665144381	-0.057355180654546756	-0.39979166641756536	-0.04354223477632169	-0.39979166665855564	-0.07968869024700909
sacrer	0.08	0.036458333333333336	0.026666666666666665	0.015625	0.9200000000000002	0.9635416666666669	0.01790633608815427	0.043541666666666666	0.07015041334719663	0.21643248067303314	0.20781886462614338	0.001220570911136882	0.004903190272567021	-0.3997916665144381	-0.057355180654546756	-0.3997916664729212	-0.058591699566195254	-0.39979166665855564	-0.0796886902470092
soustraire	0.08	0.036458333333333336	0.026666666666666665	0.012152777777777776	0.92	0.9635416666666666	0.015151515151515152	0.043541666666666666	0.07015041334719663	0.2171896430195543	0.21021679407003677	0.0012205709111369305	0.004903190272567122	-0.3997916665144381	-0.057355180654546756	-0.39979166641756536	-0.04354223477632169	-0.39979166665855564	-0.0796886902470092
teindre	0.08	0.036458333333333336	0.026666666666666665	0.012152777777777776	0.9200000000000002	0.9635416666666669	0.01515151515151515	0.043541666666666666	0.07015041334719663	0.2171896430195543	0.21021679407003677	0.001220570911136882	0.004903190272567021	-0.3997916665144381	-0.057355180654546756	-0.39979166641756536	-0.04354223477632169	-0.39979166665855564	-0.0796886902470092
remporter	0.08	0.036458333333333336	0.026666666666666665	0.015624999999999997	0.9200000000000002	0.9635416666666667	0.01790633608815427	0.043541666666666666	0.07015041334719663	0.21643248067303314	0.20781886462614338	0.0012205709111369305	0.0049031902725672205	-0.3997916665144381	-0.057355180654546756	-0.3997916664729212	-0.058591699566195254	-0.39979166665855564	-0.07968869024700909
confesser	0.22	0.17708333333333334	0.07333333333333333	0.0625	0.7799999999999999	0.8229166666666665	0.06473829201101927	0.04291666666666666	0.06308216039074485	0.21638705093224186	0.20737824114333905	0.001484048071174901	0.004094146510900875	-0.39979166658047843	-0.1121798672848911	-0.39979166653346665	-0.07196662787988528	-0.39979166665861476	-0.08066191353208374
voudrait	0.1	0.057291666666666664	0.033333333333333326	0.019097222222222224	0.9000000000000001	0.9427083333333334	0.02203856749311295	0.04270833333333334	0.06803734699254271	0.2171290700318326	0.20996677839526715	0.0015718737911875752	0.005031125351465061	-0.39979166654557574	-0.07318682882865124	-0.3997916664685179	-0.048079052544119816	-0.3997916666585566	-0.07960873925436185
souvient	0.1	0.057291666666666664	0.04	0.01909722222222222	0.9	0.9427083333333335	0.02341597796143251	0.04270833333333334	0.06803734699254271	0.21858282173715318	0.21447855169655689	0.0015718737911874815	0.005031125351465061	-0.39979166654557574	-0.07318682882865124	-0.39979166642888814	-0.023538439548031143	-0.3997916666585566	-0.07960873925436185
sommer	0.24	0.19791666666666666	0.11333333333333334	0.08159722222222221	0.76	0.8020833333333333	0.08815426997245181	0.042083333333333334	0.06130343705774973	0.22094516825829916	0.22063131425044294	0.0018353509512255492	0.004222845174364789	-0.39979166658254034	-0.11658994873167006	-0.39979166650899084	-0.02618911816046432	-0.3997916666586175	-0.08058391750402094
souscrire	0.14	0.09895833333333333	0.060000000000000005	0.03819444444444444	0.8599999999999999	0.9010416666666665	0.04269972451790634	0.041041666666666685	0.06402361917761792	0.2187796839472487	0.2148407671912762	0.002274479551288823	0.005294907765882158	-0.3997916665685193	-0.09479457731441565	-0.39979166648833275	-0.031947744109537934	-0.3997916666585587	-0.07944093297769661
nommer	0.4	0.359375	0.22666666666666668	0.1736111111111111	0.6000000000000001	0.6406249999999999	0.18457300275482097	0.04062500000000002	0.05437901116060608	0.225594145065939	0.23163856975773692	0.0024501309913142165	0.003415360127304784	-0.39979166658944926	-0.13376237681631586	-0.3997916665184514	-0.021520843984742744	-0.39979166665871047	-0.08165208620570719
consacrer	0.16	0.11979166666666667	0.07333333333333333	0.048611111111111105	0.8399999999999999	0.8802083333333333	0.05371900826446281	0.04020833333333333	0.06211595489632369	0.21941570031832644	0.21662420753239994	0.0026257824313394226	0.005430919919363755	-0.3997916665740058	-0.1024796792417686	-0.39979166649540954	-0.028608147801972184	-0.3997916666585598	-0.07935288058224399
rouvrir	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
réconcilier	0.04	0.0	0.02	0.0	0.9600000000000001	0.0	0.004132231404958678	0.04	0.06722712115033891	0.2183859595270577	0.2141035796478469	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.17274621203865012	-0.011962846411644468	0.4157185374151394	0.42420314924658253
abner	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
semble	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
mit	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
ployer	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
reboire	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
saurait	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
parcourir	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
blanchir	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
boire	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
parfumer	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
boucher	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
encenser	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
emprisonner	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
conformer	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
désormais	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
soutiendrait	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
croit	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
monime	0.04	0.0	0.013333333333333332	0.0	0.9600000000000001	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151394	0.42420314924658253
adopter	0.04	0.0	0.026666666666666665	0.0	0.9600000000000001	0.0	0.005509641873278237	0.04	0.06722712115033891	0.2198397112323783	0.21866890546701095	0.424277064212118	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.09706439386715221	0.01735346051973985	0.4157185374151394	0.42420314924658253
contenir	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
reléguer	0.04	0.0	0.013333333333333332	0.0	0.96	0.0	0.0027548209366391185	0.04	0.06722712115033891	0.21693220782173708	0.20951099799071882	0.42427706421211797	0.42643021083757104	-0.12229166662041663	-0.029444976803019773	-0.24842803021014806	-0.041454177107613344	0.4157185374151392	0.42420314924658253
connaître	0.92	0.8802083333333334	0.82	1.027777777777778	0.07999999999999997	0.11979166666666666	0.9848484848484849	0.03979166666666667	0.04261931774096902	0.16871610959527047	0.12119951468000764	0.0028014338713647606	-0.0027898158352699515	-0.39979166659415544	-0.14878729581121508	-0.39979166657609394	-0.165039600375322	-0.3997916666609935	-0.08927613994949235
obscurcir	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666665	0.009641873278236915	0.03916666666666667	0.06509562805457256	0.2168716348340154	0.20926243627725283	0.0030649110314027866	0.006403459832618329	-0.39979166646686665	-0.054876278690514424	-0.3997916663397212	-0.046637868841784	-0.39979166665851157	-0.07832928018221252
admettre	0.06	0.020833333333333332	0.02	0.006944444444444444	0.9400000000000001	0.9791666666666663	0.009641873278236915	0.03916666666666667	0.06509562805457256	0.2168716348340154	0.20926243627725283	0.003064911031402929	0.006403459832618329	-0.39979166646686665	-0.054876278690514424	-0.3997916663397212	-0.046637868841784	-0.39979166665851157	-0.07832928018221252
recommencer	0.06	0.020833333333333332	0.026666666666666665	0.006944444444444444	0.9400000000000001	0.9791666666666665	0.011019283746556474	0.03916666666666667	0.06509562805457256	0.218325386539336	0.21382776209641688	0.0030649110314028352	0.006403459832618329	-0.39979166646686665	-0.054876278690514424	-0.39979166623073936	-0.019137404798800328	-0.39979166665851157	-0.07832928018221252
consterner	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666664	0.009641873278236917	0.03916666666666667	0.06509562805457256	0.2168716348340154	0.20926243627725283	0.0030649110314028352	0.006403459832618329	-0.39979166646686665	-0.054876278690514424	-0.3997916663397212	-0.046637868841784	-0.39979166665851157	-0.07832928018221252
développer	0.06	0.020833333333333332	0.02	0.006944444444444444	0.9400000000000001	0.9791666666666665	0.009641873278236915	0.03916666666666667	0.06509562805457256	0.2168716348340154	0.20926243627725283	0.0030649110314028352	0.006403459832618329	-0.39979166646686665	-0.054876278690514424	-0.3997916663397212	-0.046637868841784	-0.39979166665851157	-0.07832928018221252
autant	0.06	0.020833333333333332	0.026666666666666665	0.006944444444444444	0.94	0.9791666666666665	0.011019283746556474	0.03916666666666667	0.06509562805457256	0.218325386539336	0.21382776209641688	0.0030649110314027866	0.006403459832618329	-0.39979166646686665	-0.054876278690514424	-0.39979166623073936	-0.019137404798800328	-0.39979166665851157	-0.07832928018221252
tenter	0.32	0.28125	0.12666666666666668	0.12152777777777779	0.6799999999999999	0.71875	0.12258953168044076	0.03875000000000001	0.05470738069392819	0.21514530468394719	0.20347217036812054	0.0032405624714280414	0.004766842379270978	-0.3997916665877333	-0.12926444163010897	-0.3997916665483435	-0.09109281430921706	-0.39979166665862975	-0.08024256568872667
sait	0.08	0.041666666666666664	0.026666666666666665	0.013888888888888888	0.9200000000000002	0.9583333333333335	0.01652892561983471	0.03833333333333334	0.06303915967272355	0.2168110618462937	0.209016894992411	0.0034162139114533863	0.006545295325015559	-0.39979166653346665	-0.07277419217427228	-0.399791666448703	-0.05118156808929075	-0.39979166665851157	-0.07823315683640408
regagner	0.08	0.041666666666666664	0.026666666666666665	0.013888888888888888	0.9200000000000002	0.9583333333333334	0.01652892561983471	0.03833333333333334	0.06303915967272355	0.2168110618462937	0.209016894992411	0.003416213911453435	0.006545295325015559	-0.39979166653346665	-0.07277419217427228	-0.399791666448703	-0.05118156808929075	-0.39979166665851157	-0.07823315683640408
avouer	0.58	0.5416666666666666	0.3	0.2760416666666667	0.42000000000000004	0.45833333333333337	0.2809917355371901	0.03833333333333333	0.0475748263068758	0.21924912460209178	0.21352103123477592	0.0034162139114533863	0.0025767882499305415	-0.399791666592382	-0.1427648372022069	-0.399791666543291	-0.07551139483977481	-0.3997916666588822	-0.08287139175049751
détromper	0.1	0.0625	0.033333333333333326	0.020833333333333332	0.9000000000000001	0.9375	0.02341597796143251	0.037500000000000006	0.06105382170227711	0.216750488858572	0.20877431940171953	0.0037675167915040796	0.006689999429466045	-0.39979166655566667	-0.08603821512458082	-0.3997916664850303	-0.05519572957608809	-0.39979166665851157	-0.07813409194160403
proscrire	0.1	0.0625	0.033333333333333326	0.027777777777777776	0.9	0.9375	0.02892561983471074	0.037500000000000006	0.06105382170227711	0.2152361641655297	0.20402288278425465	0.0037675167915040345	0.006689999429466045	-0.39979166655566667	-0.08603821512458082	-0.3997916665304394	-0.08173050657246766	-0.39979166665851157	-0.07813409194160403
rallumer	0.12	0.08333333333333333	0.04	0.03125	0.8800000000000001	0.9166666666666666	0.03305785123966942	0.03666666666666667	0.059135984890487846	0.21593275352432917	0.20616989817442719	0.004118819671554726	0.006837660064900124	-0.3997916665667667	-0.0962497815418541	-0.39979166652135756	-0.07155476543761274	-0.39979166665851157	-0.07803197896687708
prendre	1.0	0.9635416666666666	0.9	1.376736111111111	0.0	0.036458333333333384	1.278236914600551	0.03645833333333337	0.038914964317513887	0.11006631423374257	0.035780287954825685	0.0042066453915673	-0.0024265110834893362	-0.39979166659466664	-0.15049472867674218	-0.3997916665924546	-0.21195534455982767	-0.39979166666666666	-0.08926546440175143
prescrire	0.14	0.10416666666666667	0.04666666666666666	0.043402777777777776	0.8599999999999999	0.8958333333333333	0.0440771349862259	0.03583333333333334	0.05728226285318198	0.21473643701682577	0.2024354930027501	0.004470122551605279	0.00698836878027605	-0.39979166657342663	-0.1043447507608018	-0.399791666544607	-0.09095581400054359	-0.39979166665851157	-0.07792670656867917
désirer	0.14	0.10416666666666667	0.04666666666666666	0.03819444444444444	0.8599999999999999	0.8958333333333333	0.03994490358126722	0.03583333333333334	0.05728226285318198	0.21587218053660748	0.20594754510544133	0.004470122551605279	0.00698836878027605	-0.39979166657342663	-0.1043447507608018	-0.3997916665279625	-0.0739968450542397	-0.39979166665851157	-0.07792670656867917
conquérir	0.14	0.10416666666666667	0.06666666666666665	0.03993055555555555	0.8600000000000001	0.8958333333333333	0.04545454545454545	0.03583333333333334	0.05728226285318198	0.21985485447930872	0.2180766516503316	0.0044701225516053725	0.006988368780276101	-0.39979166657342663	-0.1043447507608018	-0.39979166647713305	-0.017629094611176788	-0.39979166665851157	-0.07792670656867917
achever	0.52	0.484375	0.24666666666666662	0.2482638888888889	0.48	0.5156250000000001	0.24793388429752067	0.03562500000000002	0.04625962244926847	0.21367640973169616	0.19933091250677684	0.004557948271617906	0.004272395685192949	-0.39979166659218923	-0.14215833251645127	-0.39979166655387427	-0.10283797784875959	-0.3997916666587587	-0.08111912966811852
rapprocher	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.00490925115166874	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
lasse	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.00490925115166874	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
dignes	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668646	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
saigner	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668693	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
las	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668693	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
congédier	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668693	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
enivrer	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.00490925115166874	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
vit	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668787	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
étinceler	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668646	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
silencer	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668787	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
dénier	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668693	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
écouler	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.059880728326698926	0.21655362664847652	0.20829785289983657	0.004909251151668693	0.007877969342763488	-0.39979166613386663	-0.051859783022694006	-0.3997916657948121	-0.05008635235165104	-0.3997916666584689	-0.07699736701672888
