	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
légion	0.06	0.020833333333333332	0.02	0.008680555555555556	0.94	0.9791666666666665	0.011019283746556474	0.03916666666666667	0.05665044019638041	0.1423314990924661	0.011586995616310112	0.08005164925976713	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.37270833322902625	-0.20436470821546404	-0.3727083333241681	-0.011425155730309555
contrée	0.06	0.020833333333333332	0.04	0.010416666666666666	0.94	0.9791666666666664	0.01652892561983471	0.03916666666666667	0.05665044019638041	0.1486220984482449	0.03113689142046585	0.08005164925976718	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.3727083331594882	-0.1633469022963807	-0.3727083333241681	-0.011425155730309555
piété	0.06	0.020833333333333332	0.02	0.008680555555555556	0.94	0.9791666666666663	0.011019283746556474	0.03916666666666667	0.05665044019638041	0.1423314990924661	0.011586995616310112	0.08005164925976724	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.37270833322902625	-0.20436470821546404	-0.3727083333241681	-0.011425155730309555
nièce	0.06	0.020833333333333332	0.02	0.017361111111111112	0.94	0.9791666666666663	0.01790633608815427	0.03916666666666667	0.05665044019638041	0.13934167050131646	0.0021371387060383287	0.08005164925976724	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.3727083332811798	-0.22511824929870372	-0.3727083333241681	-0.011425155730309555
durée	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666665	0.009641873278236915	0.03916666666666667	0.05665044019638041	0.14292946481069602	0.013485843382017143	0.08005164925976713	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.3727083332029495	-0.19981007695239844	-0.3727083333241681	-0.011425155730309555
cohorte	0.06	0.020833333333333332	0.02	0.006944444444444444	0.9400000000000001	0.9791666666666664	0.009641873278236915	0.03916666666666667	0.05665044019638041	0.14292946481069602	0.013485843382017143	0.08005164925976724	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.3727083332029495	-0.19981007695239844	-0.3727083333241681	-0.011425155730309555
monument	0.06	0.020833333333333332	0.02	0.006944444444444444	0.9400000000000002	0.9791666666666664	0.009641873278236915	0.03916666666666667	0.05665044019638041	0.14292946481069602	0.013485843382017143	0.0800516492597673	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.3727083332029495	-0.19981007695239844	-0.3727083333241681	-0.011425155730309555
démarche	0.06	0.020833333333333332	0.02	0.006944444444444444	0.94	0.9791666666666664	0.009641873278236915	0.03916666666666667	0.05665044019638041	0.14292946481069602	0.013485843382017143	0.08005164925976718	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.3727083332029495	-0.19981007695239844	-0.3727083333241681	-0.011425155730309555
inconnu	0.06	0.020833333333333332	0.02	0.010416666666666666	0.94	0.9791666666666665	0.012396694214876033	0.03916666666666667	0.05665044019638041	0.14173353337423616	0.009691118979598743	0.08005164925976713	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.3727083332464108	-0.20877623084350816	-0.3727083333241681	-0.011425155730309555
aile	0.06	0.020833333333333332	0.02	0.006944444444444444	0.9400000000000002	0.9791666666666665	0.009641873278236915	0.03916666666666667	0.05665044019638041	0.14292946481069602	0.013485843382017143	0.08005164925976724	0.08380375703410628	-0.3727083331087834	-0.004898029830363693	-0.3727083332029495	-0.19981007695239844	-0.3727083333241681	-0.011425155730309555
loi	0.82	0.78125	0.8066666666666668	0.6111111111111109	0.18000000000000005	0.21875000000000003	0.6515151515151515	0.03874999999999995	0.035289986404079245	0.2057876211110259	0.13039640747271955	0.08024905932411988	0.07591180402735828	-0.3727083332514974	-0.11089166172377302	-0.3727083332735741	-0.1766752475677547	-0.37270833332547737	-0.020847999163155162
empereur	0.2	0.16145833333333334	0.25999999999999995	0.25	0.8	0.8385416666666665	0.25206611570247933	0.03854166666666667	0.05014421545351567	0.1418770451466113	0.008221069758908297	0.08034776435629636	0.08302622133614374	-0.37270833323675273	-0.07252601281460747	-0.3727083332862503	-0.22422189573316198	-0.372708333324225	-0.0123677147221668
orage	0.2	0.16145833333333334	0.08	0.06597222222222221	0.8	0.8385416666666665	0.06887052341597795	0.03854166666666667	0.05014421545351567	0.14326432561290478	0.01376931655020475	0.08034776435629636	0.08302622133614374	-0.37270833323675273	-0.07252601281460747	-0.3727083332784349	-0.20989628438808688	-0.372708333324225	-0.0123677147221668
vigueur	0.08	0.041666666666666664	0.026666666666666665	0.013888888888888888	0.9200000000000002	0.9583333333333336	0.01652892561983471	0.03833333333333334	0.05462700245895446	0.14283379029577922	0.013099091069319271	0.0804464693884726	0.08396316223839957	-0.3727083331836334	-0.025334860345717913	-0.3727083332464108	-0.20240442949332965	-0.3727083333241681	-0.011317125213285983
dépôt	0.08	0.041666666666666664	0.026666666666666665	0.013888888888888888	0.9200000000000002	0.9583333333333336	0.01652892561983471	0.03833333333333334	0.05462700245895446	0.14283379029577922	0.013099091069319271	0.0804464693884726	0.08396316223839957	-0.3727083331836334	-0.025334860345717913	-0.3727083332464108	-0.20240442949332965	-0.3727083333241681	-0.011317125213285983
prospérité	0.08	0.041666666666666664	0.026666666666666665	0.013888888888888888	0.9200000000000002	0.9583333333333335	0.01652892561983471	0.03833333333333334	0.05462700245895446	0.14283379029577922	0.013099091069319271	0.08044646938847265	0.08396316223839957	-0.3727083331836334	-0.025334860345717913	-0.3727083332464108	-0.20240442949332965	-0.3727083333241681	-0.011317125213285983
par	0.34	0.3020833333333333	0.13999999999999999	0.12152777777777779	0.66	0.6979166666666666	0.1253443526170799	0.03791666666666671	0.044923133242162384	0.14479511785157337	0.017464685277316462	0.08064387945282546	0.08212602145149828	-0.37270833324557817	-0.09248265777669434	-0.3727083332811798	-0.2106691875493671	-0.37270833332430486	-0.013470603803452885
perfide	0.22	0.18229166666666666	0.11333333333333334	0.08680555555555554	0.78	0.8177083333333333	0.09228650137741048	0.037708333333333344	0.048441185657426285	0.14756967878416025	0.02606388820071683	0.08074258448500186	0.08318904710135192	-0.37270833323923624	-0.07765610580822074	-0.37270833327422603	-0.19613433813423148	-0.3727083333242264	-0.012258581884671438
miracle	0.22	0.18229166666666666	0.09999999999999999	0.07291666666666666	0.78	0.8177083333333333	0.07851239669421485	0.037708333333333344	0.048441185657426285	0.1477610278139938	0.02693861808893059	0.08074258448500186	0.08318904710135192	-0.37270833323923624	-0.07765610580822074	-0.3727083332712458	-0.1923565488841088	-0.3727083333242264	-0.012258581884671438
patrie	0.22	0.18229166666666666	0.08666666666666667	0.09027777777777778	0.78	0.8177083333333333	0.08953168044077135	0.037708333333333344	0.048441185657426285	0.13718899391568873	-0.004402622666942024	0.08074258448500186	0.08318904710135192	-0.37270833323923624	-0.07765610580822074	-0.3727083332898721	-0.23552198921359785	-0.3727083333242264	-0.012258581884671438
offense	0.24	0.203125	0.10666666666666666	0.08333333333333333	0.7599999999999999	0.7968749999999999	0.0881542699724518	0.03687499999999999	0.04679080189740635	0.14646942186261716	0.022938207188412274	0.08113740461370739	0.0833554119885332	-0.3727083332412103	-0.08205948755978232	-0.372708333275385	-0.1996500124849137	-0.372708333324228	-0.012145794082673467
degré	0.12	0.08333333333333333	0.04	0.03125	0.8800000000000001	0.9166666666666665	0.03305785123966942	0.03666666666666667	0.05078651980439309	0.14144650982948578	0.008614783657194768	0.08123610964588389	0.08429174333119777	-0.37270833322105834	-0.0521405906107964	-0.372708333275385	-0.21403707800907706	-0.3727083333241681	-0.011091026661723014
sexe	0.12	0.08333333333333333	0.04666666666666666	0.027777777777777776	0.88	0.9166666666666667	0.03168044077134986	0.03666666666666667	0.05078651980439309	0.14493862962394854	0.01940457700538275	0.08123610964588374	0.08429174333119765	-0.37270833322105834	-0.0521405906107964	-0.3727083332572761	-0.1937001049477779	-0.3727083333241681	-0.011091026661723236
foi	1.0	0.9635416666666666	1.746666666666667	1.486111111111111	0.0	0.036458333333333384	1.5399449035812673	0.03645833333333337	0.030890285815211273	0.22817545760155442	0.11558985444516043	0.08133481467806014	0.07387998341442673	-0.3727083332524144	-0.11408048052679687	-0.37270833328012376	-0.20367373835552688	-0.37270833333333336	-0.023716047454520828
fer	0.5	0.4635416666666667	0.3733333333333333	0.36284722222222227	0.5	0.5364583333333333	0.36501377410468316	0.036458333333333315	0.03936250685040383	0.14204447554771568	0.007933436639144175	0.0813348146780602	0.08123805047877523	-0.37270833324923225	-0.10327934988191839	-0.37270833328675285	-0.22578487773946887	-0.372708333324435	-0.01467087083410945
écoute	0.14	0.10416666666666667	0.060000000000000005	0.03645833333333333	0.8599999999999999	0.8958333333333334	0.04132231404958678	0.03583333333333334	0.048962571934302174	0.14654117774880476	0.024121849939779446	0.08163092977458924	0.0844611209189738	-0.37270833322854335	-0.0613838755392197	-0.3727083332588283	-0.1877440557182541	-0.3727083333241681	-0.01097271376374831
monstre	0.14	0.10416666666666667	0.13333333333333333	0.057291666666666664	0.8599999999999999	0.8958333333333333	0.07300275482093663	0.03583333333333334	0.048962571934302174	0.16462366106807771	0.07638623051477367	0.0816309297745893	0.08446112091897386	-0.37270833322854335	-0.0613838755392197	-0.37270833322797264	-0.1137251346611805	-0.3727083333241681	-0.01097271376374831
appareil	0.16	0.125	0.05333333333333333	0.04687499999999999	0.8399999999999999	0.875	0.04820936639118457	0.035	0.04719859634472514	0.1406571950814223	0.006082912530519049	0.08202574990329482	0.08463403134609937	-0.37270833323353336	-0.06888305720886151	-0.3727083332818237	-0.2198173179269206	-0.3727083333241681	-0.010850719229306138
scythe	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547132	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
arcas	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
israélite	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
aulide	0.04	0.005208333333333333	0.04	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.009641873278236917	0.034791666666666665	0.05151930129854611	0.15161192703939452	0.040646079384669354	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.3727083322902624	-0.13610505523550065	-0.37270833332412007	-0.00992825332135383
bienheureux	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
toi	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
inouïe	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
tyrien	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
absent	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
sédition	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
parque	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547149	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
industrie	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547149	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
arrêté	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
trompette	0.04	0.005208333333333333	0.02	0.001736111111111111	0.96	0.9947916666666663	0.005509641873278237	0.034791666666666665	0.05151930129854611	0.1447233619653858	0.01920030694380224	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.3727083328117979	-0.18521427057597206	-0.37270833332412007	-0.00992825332135383
perde	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
deuil	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547132	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
rosée	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
maintien	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
ramener	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547132	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
pauvre	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
ignore	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
idolâtre	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547149	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
cheval	0.04	0.005208333333333333	0.026666666666666665	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.0068870523415977955	0.034791666666666665	0.05151930129854611	0.1470195503233887	0.026391156009850272	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.3727083326379527	-0.16874776389083895	-0.37270833332412007	-0.00992825332135383
noble	0.04	0.005208333333333333	0.013333333333333332	0.003472222222222222	0.96	0.9947916666666665	0.005509641873278237	0.034791666666666665	0.05151930129854611	0.14182920788915293	0.010058709890089976	0.08212445493547132	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.3727083331594882	-0.20654259374463546	-0.37270833332412007	-0.00992825332135383
rejeton	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
verrons	0.04	0.005208333333333333	0.02	0.001736111111111111	0.96	0.9947916666666666	0.005509641873278237	0.034791666666666665	0.05151930129854611	0.1447233619653858	0.01920030694380224	0.08212445493547128	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.3727083328117979	-0.18521427057597206	-0.37270833332412007	-0.00992825332135383
marâtre	0.04	0.005208333333333333	0.02	0.005208333333333333	0.9600000000000001	0.9947916666666663	0.008264462809917356	0.034791666666666665	0.05151930129854611	0.14352743052892594	0.015387671603766834	0.08212445493547149	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.3727083331594882	-0.19510525276076268	-0.37270833332412007	-0.00992825332135383
teint	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
cité	0.04	0.005208333333333333	0.026666666666666665	0.001736111111111111	0.9600000000000001	0.9947916666666663	0.0068870523415977955	0.034791666666666665	0.05151930129854611	0.1470195503233887	0.026391156009850272	0.08212445493547149	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.3727083326379527	-0.16874776389083895	-0.37270833332412007	-0.00992825332135383
prévoyance	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547132	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
écarté	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
dis	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666663	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
aime	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
geste	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666665	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
loup	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
veille	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547138	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
pointe	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.96	0.9947916666666666	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547128	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
montre	0.04	0.005208333333333333	0.013333333333333332	0.001736111111111111	0.9600000000000001	0.9947916666666664	0.004132231404958678	0.034791666666666665	0.05151930129854611	0.14242717360738286	0.01196652718129761	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.37270833298564304	-0.201779085345965	-0.37270833332412007	-0.00992825332135383
janissaire	0.04	0.005208333333333333	0.026666666666666665	0.001736111111111111	0.96	0.9947916666666663	0.0068870523415977955	0.034791666666666665	0.05151930129854611	0.1470195503233887	0.026391156009850272	0.08212445493547144	0.08546091974933699	-0.37270833273453335	-0.0014536277345835735	-0.3727083326379527	-0.16874776389083895	-0.37270833332412007	-0.00992825332135383
troupe	0.18	0.14583333333333334	0.09333333333333332	0.060763888888888895	0.82	0.8541666666666666	0.06749311294765842	0.03416666666666665	0.04549168188496779	0.14965059948360038	0.03280807355303526	0.08242057003200044	0.08481058631318156	-0.3727083332370976	-0.0750827572333288	-0.3727083332637953	-0.18093328227784827	-0.3727083333241681	-0.01072490619088673
héritage	0.06	0.026041666666666668	0.02	0.008680555555555556	0.94	0.9739583333333335	0.011019283746556474	0.033958333333333326	0.04955608973121371	0.1423314990924661	0.011586995616310112	0.08251927506417675	0.08563538946264372	-0.37270833315369334	-0.024932037245080696	-0.37270833322902625	-0.20436470821546404	-0.37270833332411907	-0.009802710170880857
noirceur	0.06	0.026041666666666668	0.02	0.008680555555555556	0.94	0.9739583333333335	0.011019283746556474	0.033958333333333326	0.04955608973121371	0.1423314990924661	0.011586995616310112	0.08251927506417675	0.08563538946264372	-0.37270833315369334	-0.024932037245080696	-0.37270833322902625	-0.20436470821546404	-0.37270833332411907	-0.009802710170880857
abri	0.06	0.026041666666666668	0.02	0.008680555555555556	0.94	0.9739583333333334	0.011019283746556474	0.033958333333333326	0.04955608973121371	0.1423314990924661	0.011586995616310112	0.08251927506417679	0.08563538946264372	-0.37270833315369334	-0.024932037245080696	-0.37270833322902625	-0.20436470821546404	-0.37270833332411907	-0.009802710170880857
ruisseau	0.06	0.026041666666666668	0.02	0.010416666666666666	0.9400000000000001	0.9739583333333334	0.012396694214876033	0.033958333333333326	0.04955608973121371	0.14173353337423616	0.009691118979598743	0.08251927506417685	0.08563538946264372	-0.37270833315369334	-0.024932037245080696	-0.3727083332464108	-0.20877623084350816	-0.37270833332411907	-0.009802710170880857
pallas	0.06	0.026041666666666668	0.04	0.020833333333333332	0.9400000000000002	0.9739583333333335	0.024793388429752067	0.033958333333333326	0.04955608973121371	0.14503430413886534	0.019823508468218357	0.08251927506417685	0.08563538946264372	-0.37270833315369334	-0.024932037245080696	-0.3727083332464108	-0.19087468942460467	-0.37270833332411907	-0.009802710170880857
éternel	0.06	0.026041666666666668	0.02	0.008680555555555556	0.9400000000000001	0.9739583333333335	0.011019283746556474	0.033958333333333326	0.04955608973121371	0.1423314990924661	0.011586995616310112	0.08251927506417679	0.08563538946264372	-0.37270833315369334	-0.024932037245080696	-0.37270833322902625	-0.20436470821546404	-0.37270833332411907	-0.009802710170880857
public	0.06	0.026041666666666668	0.026666666666666665	0.010416666666666666	0.9400000000000001	0.9739583333333334	0.013774104683195591	0.033958333333333326	0.04955608973121371	0.14402972173223907	0.016881968045646772	0.08251927506417685	0.08563538946264372	-0.37270833315369334	-0.024932037245080696	-0.37270833321743657	-0.19354360419622602	-0.37270833332411907	-0.009802710170880857
chef	0.32	0.2864583333333333	0.14666666666666667	0.14756944444444445	0.6799999999999999	0.7135416666666665	0.14738292011019283	0.03354166666666669	0.04066973034176108	0.1381218204361274	-0.0015981766109599027	0.08271668512852966	0.08405867548814971	-0.3727083332462352	-0.0947688486352759	-0.37270833328833813	-0.23171248743210343	-0.372708333324235	-0.011655135315107312
conquérant	0.08	0.046875	0.026666666666666665	0.015625	0.9200000000000002	0.9531250000000002	0.01790633608815427	0.033125	0.047661816767365806	0.1422358245775493	0.011212072293088704	0.08291409519288237	0.08581335696111744	-0.3727083332002667	-0.041694117972491285	-0.37270833325606884	-0.2066354519220897	-0.37270833332411796	-0.009673500752265252
repos	0.46	0.4270833333333333	0.24000000000000002	0.22743055555555558	0.54	0.5729166666666667	0.2300275482093664	0.032916666666666705	0.03672457424508328	0.14276203440959162	0.010698110932180871	0.08301280022505877	0.08317937226094146	-0.3727083332493553	-0.1037515833164534	-0.37270833328555913	-0.22188814900017262	-0.3727083333243347	-0.012754260945632145
dieu	0.84	0.8072916666666666	2.64	1.8020833333333333	0.15999999999999998	0.19270833333333334	1.9752066115702478	0.03270833333333334	0.030110058499775546	0.42703493685609845	0.30662326468068823	0.08311150525723517	0.07897635941339372	-0.37270833325220565	-0.11322945015959734	-0.3727083332670109	-0.16683147284384847	-0.3727083333254066	-0.01788614213543127
connaissance	0.1	0.06770833333333333	0.033333333333333326	0.027777777777777783	0.9000000000000001	0.9322916666666666	0.02892561983471074	0.03229166666666668	0.04583291249280583	0.14034625290794273	0.005233017661785509	0.08330891532158805	0.08599492850115718	-0.37270833321817953	-0.054244975325861755	-0.37270833327900676	-0.21984720285031856	-0.37270833332411685	-0.009540494732424243
salaire	0.1	0.06770833333333333	0.04	0.026041666666666668	0.9000000000000001	0.9322916666666667	0.02892561983471074	0.03229166666666668	0.04583291249280583	0.14324040698417556	0.01420618495634926	0.08330891532158799	0.08599492850115718	-0.37270833321817953	-0.054244975325861755	-0.3727083332637953	-0.20293391658346316	-0.37270833332411685	-0.009540494732424243
